"v_index","v_chr","v_start","v_end","v_r_ctcf","v_r_ctcf_strand","v_r_ctcf_motif","v_r_ctcf_cohesin","v_l_ctcf","v_l_ctcf_strand","v_l_ctcf_motif","v_l_ctcf_cohesin","h3k4me3","h3k27ac","atac","pol2","tad_index","v_center"
446,18,0.567003513667508,0.567615955973431,0.700291718624477,1,4.19990786765803,1,0.660684726022495,0,-9.96578428466209,1,0.795648195997969,0.628826950013162,0.504330545366502,0.68306555962054,".8111.",0.567309734820469
447,18,0.567615955973431,0.568165019010981,0.718889555041525,1,3.89590361906784,0,0.685259702558663,1,4.19990786765803,1,0.792549941041217,0.618757988180856,0.524184315195759,0.68615976354017,".8111.",0.567890487492206
448,18,0.568165019010981,0.568490786459705,0.687317686808324,1,4.26655419187531,1,0.700291718624477,1,3.89590361906784,0,0.810820764211378,0.758795946908472,0.604075004938045,0.73433151249944,".8111.",0.568327902735343
449,18,0.568490786459705,0.568884175880083,0.741843283454986,1,4.03657366450685,0,0.718889555041525,1,4.26655419187531,1,0.796094053646782,0.621475051286795,0.509872165748269,0.688600979415826,".8111.",0.568687481169894
450,18,0.568884175880083,0.569016097824047,0.655130044401692,1,3.33853851368556,1,0.687317686808324,1,4.03657366450685,0,0.795268645088821,0.663103221715783,0.545203586556476,0.703392788453878,".8111.",0.568950136852065
451,18,0.569016097824047,0.569933168713958,0.662206638349634,-1,4.19087556467201,1,0.741843283454986,1,3.33853851368556,1,0.801459839881413,0.667335084710639,0.556773858518731,0.690814087993502,".8111.",0.569474633269002
452,18,0.569933168713958,0.570311378961305,0.763703422854891,0,-9.96578428466209,1,0.655130044401692,-1,4.19087556467201,1,0.798381784741163,0.705795197667638,0.566403297935116,0.685268380842572,".8111.",0.570122273837631
453,18,0.570311378961305,0.570334085511125,0.701741338110569,-1,3.97323471144197,0,0.662206638349634,0,-9.96578428466209,1,0.797895192886711,0.668310741443558,0.546870214068095,0.758776670249507,".8111.",0.570322732236215
454,18,0.570334085511125,0.570465074309206,0.688634078057874,-1,3.0207244245678,0,0.763703422854891,-1,3.97323471144197,0,0.797252379947995,0.695653774976524,0.596337340321561,0.801804881607445,".8111.",0.570399579910165
455,18,0.570465074309206,0.570838307778511,0.708251417517792,-1,4.54607335593456,1,0.701741338110569,-1,3.0207244245678,0,0.807244919162084,0.760749330598852,0.628421388917313,0.749946867658528,".8111.",0.570651691043859
456,18,0.570838307778511,0.571217152565059,0.744482339298125,-1,4.19862773032923,1,0.688634078057874,-1,4.54607335593456,1,0.793721986670757,0.664518496839971,0.513765634926342,0.731615721428847,".8111.",0.571027730171785
457,18,0.571217152565059,0.571290895973706,0.670816166646959,-1,4.0336872878706,1,0.708251417517792,-1,4.19862773032923,1,0.782860097896183,0.659452772259034,0.523934994077856,0.746923800479151,".8111.",0.571254024269383
458,18,0.571290895973706,0.57200920679054,0.659338146042562,-1,4.36510459055963,1,0.744482339298125,-1,4.0336872878706,1,0.815765803925339,0.708236690713196,0.547901730201827,0.739965795233165,".8111.",0.571650051382123
459,18,0.57200920679054,0.573249394994867,0.664530731409011,-1,4.09032841067919,1,0.670816166646959,-1,4.36510459055963,1,0.807115474378273,0.721500239653574,0.534197661572913,0.734866519380879,".8111.8112.",0.572629300892703
460,18,0.573249394994867,0.574182379132569,0.708649445302529,1,4.50082116991426,1,0.659338146042562,-1,4.09032841067919,1,0.827130540820397,0.733194612281071,0.53206299696898,0.771904229431234,".8112.",0.573715887063718
461,18,0.574182379132569,0.574488065281891,0.928548717257621,1,4.43674151990453,0,0.664530731409011,1,4.50082116991426,1,0.806646910194874,0.666032026602736,0.587072952237122,0.694234394035133,".8112.",0.57433522220723
462,18,0.574488065281891,0.574493738808859,0.68483439658348,1,3.29582145353223,0,0.708649445302529,1,4.43674151990453,0,0.962995311489982,0.900794262197158,0.753982365557766,0.895035045255657,".8112.",0.574490902045375
463,18,0.574493738808859,0.574986240763955,0.671051886990318,-1,3.26908402899299,1,0.928548717257621,1,3.29582145353223,0,0.841355707616758,0.787164583530081,0.5531448596547,0.77412470506104,".8112.8113.8114.",0.574739989786407
464,18,0.574986240763955,0.575829904177738,0.671456536318497,1,3.53291536038143,1,0.68483439658348,-1,3.26908402899299,1,0.797561870052294,0.738872864345964,0.554006988891194,0.76656758577431,".8113.8114.",0.575408072470847
465,18,0.575829904177738,0.577224248081934,0.67333985094578,1,3.72936786742039,1,0.671051886990318,1,3.53291536038143,1,0.794391691249125,0.66103410856175,0.539456911643606,0.709339900357935,".8113.8114.",0.576527076129836
466,18,0.577224248081934,0.577412133894988,0.657944234555987,1,3.86052585226219,0,0.671456536318497,1,3.72936786742039,1,0.799879537726971,0.650345474922529,0.559993052135872,0.700873070961775,".8113.8114.",0.577318190988461
467,18,0.577412133894988,0.577549144594501,0.665338680871575,0,-9.96578428466209,0,0.67333985094578,1,3.86052585226219,0,0.796817330918908,0.662733139217534,0.585880661447434,0.693288061672554,".8113.8114.",0.577480639244744
468,18,0.577549144594501,0.578317409820937,0.666118924819864,0,-9.96578428466209,1,0.657944234555987,0,-9.96578428466209,0,0.794263078708222,0.632348534816395,0.515040235998752,0.675685842928924,".8113.8114.",0.577933277207719
469,18,0.578317409820937,0.579246001952017,0.666727077219043,1,4.20761177977483,1,0.665338680871575,0,-9.96578428466209,1,0.792184066993543,0.612464994869459,0.51205204103926,0.685712875020774,".8113.8114.",0.578781705886477
470,18,0.579246001952017,0.580522072726031,0.658123716657228,-1,4.32908053012518,0,0.666118924819864,1,4.20761177977483,1,0.792297819384894,0.640094009070241,0.511681465021239,0.679767370485928,".8113.8115.",0.579884037339024
471,18,0.580522072726031,0.584152259049758,0.607392401200054,1,3.70236941883786,1,0.666727077219043,-1,4.32908053012518,0,0.804563610438549,0.686363068516518,0.540653432958922,0.715774353905324,".8113.8115.8116.",0.582337165887894
472,18,0.584152259049758,0.585225227511853,0.720106809906611,-1,4.01771706638199,1,0.658123716657228,1,3.70236941883786,1,0.67333373040004,0.524499045620248,0.345981073694841,0.561822177901286,".8113.8116.8117.",0.584688743280805
473,18,0.585225227511853,0.585400658937855,0.695191484946842,1,3.66556331917026,0,0.607392401200054,-1,4.01771706638199,1,0.806984530896235,0.681707711262749,0.519185025227065,0.667200106096497,".8117.",0.585312943224854
474,18,0.585400658937855,0.586020690830293,0.675023411701843,1,4.05377169628696,0,0.720106809906611,1,3.66556331917026,0,0.799147413020282,0.63347768164289,0.513225400591401,0.715932100897568,".8117.",0.585710674884074
475,18,0.586020690830293,0.586965183767218,0.696752091755399,-1,3.42914726323522,1,0.695191484946842,1,4.05377169628696,0,0.828265706645132,0.722807695134034,0.550443213087056,0.754865472085876,".8117.",0.586492937298755
476,18,0.586965183767218,0.587323387366835,0.743395753110278,-1,4.3547342399706,1,0.675023411701843,-1,3.42914726323522,1,0.805934534091249,0.633014946526663,0.513717549313717,0.678964044349171,".8117.",0.587144285567026
477,18,0.587323387366835,0.587455570591646,0.670208883266703,1,3.72758287887343,1,0.696752091755399,-1,4.3547342399706,1,0.797729317837876,0.61840475725506,0.529803037531199,0.634856218791236,".8117.",0.58738947897924
478,18,0.587455570591646,0.588024080389398,0.679383403047814,-1,3.71862465766503,0,0.743395753110278,1,3.72758287887343,1,0.795337279822073,0.617012287384313,0.494680075050875,0.665375392324287,".8117.",0.587739825490522
479,18,0.588024080389398,0.588301100297195,0.658379708859214,-1,4.14615827341068,1,0.670208883266703,-1,3.71862465766503,0,0.802206978485896,0.62412071475081,0.509348845022672,0.666861429875314,".8117.",0.588162590343296
480,18,0.588301100297195,0.589721734031401,0.661891545679448,1,3.87832317464476,1,0.679383403047814,-1,4.14615827341068,1,0.792360312647137,0.631398751479408,0.510179907709416,0.667197262399436,".8117.",0.589011417164298
481,18,0.589721734031401,0.592190738502227,0.673421445917734,1,4.55716498397718,0,0.658379708859214,1,3.87832317464476,1,0.791654348711357,0.62865665128779,0.518136675730948,0.67812319559049,".8117.8118.8119.",0.590956236266814
482,18,0.592190738502227,0.594094878665218,0.808223483651511,-1,4.52465297358116,1,0.661891545679448,1,4.55716498397718,0,0.791691545251792,0.672677413963403,0.533064528654236,0.673997887580464,".8118.8119.8120.8121.",0.593142808583723
483,18,0.594094878665218,0.59416171679433,0.847878583577733,-1,4.52053539664155,1,0.673421445917734,-1,4.52465297358116,1,0.7770308101208,0.634847881393424,0.536629606680808,0.691182726100207,".8118.8121.",0.594128297729774
484,18,0.59416171679433,0.594184821486393,0.835154746719939,-1,4.35241955921516,1,0.808223483651511,-1,4.52053539664155,1,0.780928056271828,0.645164352518187,0.540618073547265,0.733372168462952,".8118.8121.",0.594173269140362
485,18,0.594184821486393,0.59420486545996,0.709171305059692,0,-9.96578428466209,0,0.847878583577733,-1,4.35241955921516,1,0.762558010094885,0.633258439553132,0.5382285323343,0.702251873404213,".8118.8121.",0.594194843473177
486,18,0.59420486545996,0.594386779139362,0.784427197800088,1,4.2591594777781,1,0.835154746719939,0,-9.96578428466209,0,0.809102496632724,0.643853987924034,0.522688275009635,0.653817983330696,".8118.8121.",0.594295822299661
487,18,0.594386779139362,0.594428372561853,0.66163694441167,1,3.39132780684361,0,0.709171305059692,1,4.2591594777781,1,0.813760576604568,0.593038577066334,0.544442602365534,0.713594486042139,".8118.8121.",0.594407575850608
488,18,0.594428372561853,0.59636595667329,0.655978169588565,1,3.63161652863745,0,0.784427197800088,1,3.39132780684361,0,0.814793387079889,0.732607455729542,0.549831275966249,0.755319548218172,".8118.8121.8122.",0.595397164617572
489,18,0.59636595667329,0.597184736196859,0.688252079640365,-1,4.11783631349298,0,0.66163694441167,1,3.63161652863745,0,0.8004318207377,0.630860089665511,0.52605779217968,0.681554907340344,".8118.",0.596775346435075
490,18,0.597184736196859,0.597316720350549,0.696196358546974,1,4.14214382640671,1,0.655978169588565,-1,4.11783631349298,0,0.795936468771661,0.620499970579494,0.506932823571203,0.700320431539387,".8123.",0.597250728273704
491,18,0.597316720350549,0.597497427161276,0.780696451691553,-1,4.39125905830102,1,0.688252079640365,1,4.14214382640671,1,0.802530254166783,0.623496529024582,0.523728160894598,0.694532008562696,".8123.",0.597407073755913
492,18,0.597497427161276,0.597511287488125,0.734027352741136,1,4.09863009825879,1,0.696196358546974,-1,4.39125905830102,1,0.796895630958615,0.676720773949147,0.611709031503257,0.585235535457904,".8123.",0.597504357324701
493,18,0.597511287488125,0.597601292519025,0.73972319717611,1,3.82925084908097,0,0.780696451691553,1,4.09863009825879,1,0.779087505502695,0.644113305387684,0.499319272203472,0.694657517188222,".8123.",0.597556290003575
494,18,0.597601292519025,0.597683446682564,0.662919861688562,1,3.916419317668,1,0.734027352741136,1,3.82925084908097,0,0.776529018568241,0.622886415165551,0.511708146278305,0.702691782522059,".8123.",0.597642369600795
495,18,0.597683446682564,0.60008354766139,0.657170015389539,1,3.53086979793141,1,0.73972319717611,1,3.916419317668,1,0.789471292635257,0.627629074060139,0.513915548168394,0.69123310535999,".8123.",0.598883497171977
496,18,0.60008354766139,0.601516051011228,0.665086128891457,-1,3.4660005763952,0,0.662919861688562,1,3.53086979793141,1,0.788764108144327,0.629178439299567,0.508383088698003,0.680133352170213,".8123.8124.",0.600799799336309
497,18,0.601516051011228,0.602346289566241,0.71480715840125,0,-9.96578428466209,1,0.657170015389539,-1,3.4660005763952,0,0.807295080149242,0.643955257086635,0.532788090573561,0.681812568500336,".8124.",0.601931170288735
498,18,0.602346289566241,0.602758267252608,0.879931322955227,1,4.15548210215652,0,0.665086128891457,0,-9.96578428466209,1,0.797716815402193,0.6133507937271,0.521461214351259,0.671595054902258,".8124.",0.602552278409424
499,18,0.602758267252608,0.602772177347237,0.720016227176616,-1,4.48928602262588,1,0.71480715840125,1,4.15548210215652,0,0.785817610239141,0.611151193156004,0.602008310360242,0.640609486261922,".8124.",0.602765222299922
500,18,0.602772177347237,0.603003908574846,0.712356576829737,-1,4.37880984188488,1,0.879931322955227,-1,4.48928602262588,1,0.787904994661924,0.628402373981893,0.533310572986591,0.682463015193193,".8124.",0.602888042961041
501,18,0.603003908574846,0.603136278428834,0.667450163764357,1,3.55320074120582,1,0.720016227176616,-1,4.37880984188488,1,0.806186025582796,0.601774819224138,0.520910774359276,0.673543247572322,".8124.",0.60307009350184
502,18,0.603136278428834,0.603937626787309,0.673971302483006,0,-9.96578428466209,1,0.712356576829737,1,3.55320074120582,1,0.816648215180493,0.654590562143973,0.517428133347945,0.668019740164949,".8124.",0.603536952608071
503,18,0.603937626787309,0.604748903817979,0.668432474747485,-1,3.30781319258311,1,0.667450163764357,0,-9.96578428466209,1,0.797403030370424,0.646357930680095,0.523884258279928,0.712762088469457,".8124.",0.604343265302644
504,18,0.604748903817979,0.60517543858012,0.69978357469342,-1,4.22162191951948,1,0.673971302483006,-1,3.30781319258311,1,0.783743288390455,0.656944452240011,0.519657162489268,0.718480650754085,".8125.",0.60496217119905
505,18,0.60517543858012,0.605480452864406,0.776532944704533,-1,3.97021865518934,1,0.668432474747485,-1,4.22162191951948,1,0.785319804018498,0.627362536412124,0.515975421261066,0.698897976325224,".8125.8126.",0.605327945722263
506,18,0.605480452864406,0.605522718151933,0.763629783747601,-1,3.24434061860461,1,0.69978357469342,-1,3.97021865518934,1,0.794931258121838,0.643740055014382,0.565643149189948,0.704386929611599,".8125.8126.",0.60550158550817
507,18,0.605522718151933,0.605616941002225,0.850603642563594,1,4.32318269390146,1,0.776532944704533,-1,3.24434061860461,1,0.788969144530813,0.648284589732281,0.606415593459729,0.716965023274552,".8125.8126.",0.605569829577079
508,18,0.605616941002225,0.605636375320481,0.673089387499786,1,4.22415606808122,1,0.763629783747601,1,4.32318269390146,1,0.816685861575626,0.751358757735603,0.686891535163876,0.708193617365863,".8125.8126.",0.605626658161353
509,18,0.605636375320481,0.606072975616214,0.669029731890575,1,3.70236941883786,1,0.850603642563594,1,4.22415606808122,1,0.791179428392587,0.678552760147081,0.562343792694558,0.719239177635618,".8125.8126.",0.605854675468347
510,18,0.606072975616214,0.606787130823382,0.7294590783683,-1,3.81923898940835,1,0.673089387499786,1,3.70236941883786,1,0.798450688612507,0.750879983645785,0.605969049114385,0.728468682290621,".8125.8126.",0.606430053219798
511,18,0.606787130823382,0.606883717643244,0.864082534790908,1,4.50499531728288,0,0.669029731890575,-1,3.81923898940835,1,0.789814286636827,0.696676681508407,0.543569804338957,0.740928500984389,".8125.",0.606835424233313
512,18,0.606883717643244,0.606892514098435,0.770436204831583,1,3.9897021662835,1,0.7294590783683,1,4.50499531728288,0,0.820684032478026,0.829221074943311,0.706942008158208,0.755158709269422,".8125.",0.606888115870839
513,18,0.606892514098435,0.606903836268482,0.670612858671276,0,-9.96578428466209,0,0.864082534790908,1,3.9897021662835,1,0.84530800365712,0.85403453086648,0.754566835630662,0.75699925616743,".8125.",0.606898175183458
514,18,0.606903836268482,0.608377510014677,0.686132972775041,-1,3.84250623406307,0,0.770436204831583,0,-9.96578428466209,0,0.80843107010539,0.796795667039288,0.644799100836956,0.749985881341563,".8125.",0.607640673141579
515,18,0.608377510014677,0.608577588933935,0.695688990988194,1,3.62588999035983,1,0.670612858671276,-1,3.84250623406307,0,0.797121023585068,0.665199185082593,0.531643474742536,0.681921161613111,".8125.",0.608477549474306
516,18,0.608577588933935,0.608880861345906,0.715244424502774,0,-9.96578428466209,1,0.686132972775041,1,3.62588999035983,1,0.859915297870563,0.847086507834455,0.667496818942251,0.812425875558033,".8125.",0.608729225139921
517,18,0.608880861345906,0.609033847502936,0.768357778148438,1,3.80407421596495,1,0.695688990988194,0,-9.96578428466209,1,0.924738957763589,0.831362723243904,0.653397873750882,0.798122526232097,".8125.",0.608957354424421
518,18,0.609033847502936,0.609055994165225,0.675884201282373,-1,3.95810026172325,0,0.715244424502774,1,3.80407421596495,1,0.969871772328143,0.871130240467707,0.600125102143191,0.87553442830826,".8125.",0.609044920834081
519,18,0.609055994165225,0.609929057895294,0.689059842779467,1,3.94433373402111,1,0.768357778148438,-1,3.95810026172325,0,0.808519152169734,0.670195430703838,0.538347768566734,0.72156945076548,".8125.",0.60949252603026
520,18,0.609929057895294,0.610179190759716,0.671370124670193,-1,3.9687082592831,1,0.675884201282373,1,3.94433373402111,1,0.802346092035334,0.648965876147894,0.536179324782859,0.732223387993746,".8125.",0.610054124327505
521,18,0.610179190759716,0.610392072440488,0.650760818714354,0,-9.96578428466209,1,0.689059842779467,-1,3.9687082592831,1,0.793976159850559,0.731758493252165,0.551498334328079,0.747173226347203,".8125.",0.610285631600102
522,18,0.610392072440488,0.610852399525539,0.650107591377616,1,3.65995879917581,0,0.671370124670193,0,-9.96578428466209,1,0.799323838936646,0.702758578713198,0.521625062197302,0.713779268899329,".8125.",0.610622235983014
523,18,0.610852399525539,0.611679054800361,0.682126358544713,-1,3.44226676292805,0,0.650760818714354,1,3.65995879917581,0,0.801197745668432,0.707643734147025,0.5661234972202,0.688873585920528,".8125.",0.61126572716295
524,18,0.611679054800361,0.611760499773028,0.697860242334493,0,-9.96578428466209,1,0.650107591377616,-1,3.44226676292805,0,0.833087200585493,0.803251448585297,0.67742660833907,0.7143562119008,".",0.611719777286694
525,18,0.611760499773028,0.611881895831432,0.671314497396553,-1,4.01625561292797,0,0.682126358544713,0,-9.96578428466209,1,0.820889593515205,0.734296067184302,0.634221561097862,0.712157437628908,".",0.61182119780223
526,18,0.611881895831432,0.61262463018651,0.69384417495663,0,-9.96578428466209,1,0.697860242334493,-1,4.01625561292797,0,0.792751145641945,0.654006951910246,0.504945717287756,0.695154310296935,".8127.",0.612253263008971
527,18,0.61262463018651,0.612778897863886,0.655520357768725,1,3.90856315196071,1,0.671314497396553,0,-9.96578428466209,1,0.794824590451666,0.678164307980915,0.521015073655033,0.727258335841119,".8127.",0.612701764025198
528,18,0.612778897863886,0.613834323183381,0.659873365067894,-1,4.01332825714001,1,0.69384417495663,1,3.90856315196071,1,0.796009530768486,0.67008727100113,0.508386508177035,0.708228797994203,".8127.8128.",0.613306610523634
529,18,0.613834323183381,0.614825647601688,0.658689101311659,-1,3.81756186492686,0,0.655520357768725,-1,4.01332825714001,1,0.806651591582606,0.721709180441891,0.543124907545327,0.709394181202748,".8127.8128.",0.614329985392534
530,18,0.614825647601688,0.615229177207327,0.703913565695262,-1,3.91171075377207,1,0.659873365067894,-1,3.81756186492686,0,0.798943980199084,0.674929542750026,0.513031475215428,0.704386417737731,".8127.8128.",0.615027412404507
531,18,0.615229177207327,0.61538609501901,0.679584157564901,1,3.44660031794549,1,0.658689101311659,-1,3.91171075377207,1,0.866145705434582,0.753069689145108,0.585454550815735,0.758641679558807,".8127.8128.",0.615307636113169
532,18,0.61538609501901,0.616011078805601,0.672107137910739,1,4.44979245142191,1,0.703913565695262,1,3.44660031794549,1,0.846328251879642,0.780239205522567,0.61398470545225,0.783586425764759,".8127.8128.",0.615698586912306
533,18,0.616011078805601,0.616617076183958,0.661307739009251,1,3.33385304336707,1,0.679584157564901,1,4.44979245142191,1,0.797884188647287,0.635508172983246,0.51763279262161,0.674529984437742,".8127.8128.",0.61631407749478
534,18,0.616617076183958,0.617730257012638,0.671130062180984,-1,3.8911372310194,0,0.672107137910739,1,3.33385304336707,1,0.794883656019719,0.620478974344713,0.525533097700404,0.687097273299117,".8127.8128.",0.617173666598298
535,18,0.617730257012638,0.618722452367102,0.696503145880547,-1,4.00009016562241,1,0.661307739009251,-1,3.8911372310194,0,0.795896987094624,0.632690881349079,0.520835261521447,0.67676490653452,".8127.8128.",0.61822635468987
536,18,0.618722452367102,0.619213548382401,0.665243905589186,-1,3.52059825287126,0,0.671130062180984,-1,4.00009016562241,1,0.788500644081954,0.617520151836874,0.518237454900184,0.686489925852944,".8127.8128.",0.618968000374751
537,18,0.619213548382401,0.620341958151891,0.7796295861587,-1,4.25669367339534,1,0.696503145880547,-1,3.52059825287126,0,0.81095090261209,0.709647286253715,0.554431568755744,0.737686150778953,".8127.8128.",0.619777753267146
538,18,0.620341958151891,0.620378972938583,0.66636719163782,-1,3.38907114435818,1,0.665243905589186,-1,4.25669367339534,1,0.789882154247433,0.686702673531592,0.521192689962131,0.713129876754861,".",0.620360465545237
539,18,0.620378972938583,0.621411617056588,0.668537812899628,1,3.52882133100913,1,0.7796295861587,-1,3.38907114435818,1,0.791488052122011,0.639804262920592,0.531156256225252,0.690882487056194,".",0.620895294997585
540,18,0.621411617056588,0.622221264192449,0.66670094653728,1,4.1921704884746,1,0.66636719163782,1,3.52882133100913,1,0.798005507780266,0.634448380471524,0.556742563925903,0.687752609642355,".",0.621816440624518
541,18,0.622221264192449,0.62348702059397,0.664729470747544,0,-9.96578428466209,1,0.668537812899628,1,4.1921704884746,1,0.797756872981294,0.64749250219287,0.545081925228821,0.678291721343116,".",0.622854142393209
542,18,0.62348702059397,0.624526582433454,0.712224974855539,-1,4.51950416354483,1,0.66670094653728,0,-9.96578428466209,1,0.801293879424412,0.635252530056718,0.546598751924298,0.679120453808885,".",0.624006801513712
543,18,0.624526582433454,0.624637278419067,0.686343534620975,-1,3.93818226797774,1,0.664729470747544,-1,4.51950416354483,1,0.804120548164208,0.60590672682122,0.52440830988957,0.653640576611435,".",0.62458193042626
544,18,0.624637278419067,0.62482160583582,0.686019225777025,1,4.29935457043971,1,0.712224974855539,-1,3.93818226797774,1,0.800177929061388,0.594422752482122,0.541112670367767,0.683096901451278,".",0.624729442127443
545,18,0.62482160583582,0.625439373294248,0.727818755607289,-1,4.29454723389552,0,0.686343534620975,1,4.29935457043971,1,0.811006892797257,0.692500972656185,0.563015528001061,0.726400937220584,".",0.625130489565034
546,18,0.625439373294248,0.625600645786719,0.732576606522559,0,-9.96578428466209,1,0.686019225777025,-1,4.29454723389552,0,0.872625297558959,0.781730981919776,0.613646403613865,0.83764199082579,".",0.625520009540484
547,18,0.625600645786719,0.625677449913861,0.667095682029001,1,3.51025305285479,1,0.727818755607289,0,-9.96578428466209,1,0.906531395174952,0.802687062735939,0.730029092175943,0.869404858955476,".",0.62563904785029
548,18,0.625677449913861,0.626331809132848,0.654742366429496,-1,4.34894055994994,1,0.732576606522559,1,3.51025305285479,1,0.824322560420158,0.803907998699394,0.70658687849743,0.718346060487256,".",0.626004629523355
549,18,0.626331809132848,0.626535496216187,0.822067363669077,-1,3.24434061860461,0,0.667095682029001,-1,4.34894055994994,1,0.778866378035785,0.73726889661476,0.607378107370028,0.635123922684257,".",0.626433652674517
550,18,0.626535496216187,0.626544255345542,0.667770440980547,-1,4.35819931276352,0,0.654742366429496,-1,3.24434061860461,0,0.836955135799337,0.835785111499278,0.828592057586205,0.774473690652731,".",0.626539875780864
551,18,0.626544255345542,0.627438619685633,0.668595563611523,-1,4.47233829531434,1,0.822067363669077,-1,4.35819931276352,0,0.81000919085366,0.689626607403322,0.542598221300988,0.720572741939059,".",0.626991437515587
552,18,0.627438619685633,0.628409215823392,0.668832811632659,1,4.01040390149057,1,0.667770440980547,-1,4.47233829531434,1,0.801778955414011,0.61992355067106,0.502889267795914,0.665917846186082,".",0.627923917754513
553,18,0.628409215823392,0.629237500993023,0.659724800124039,-1,3.53291536038143,0,0.668595563611523,1,4.01040390149057,1,0.804760079984251,0.631838193472202,0.509686686480422,0.669599621812943,".",0.628823358408207
554,18,0.629237500993023,0.629693585374792,0.663824887534833,-1,4.39125905830102,1,0.668832811632659,-1,3.53291536038143,0,0.801541717307247,0.62254700777521,0.516196459674063,0.673585368458394,".",0.629465543183907
555,18,0.629693585374792,0.630122272593437,0.686526442770665,-1,3.48724193487118,1,0.659724800124039,-1,4.39125905830102,1,0.798897748086547,0.610731876783401,0.519214717642531,0.68962926141695,".",0.629907928984115
556,18,0.630122272593437,0.630338140341035,0.660800154058674,1,4.36853789052781,1,0.663824887534833,-1,3.48724193487118,1,0.793028195182463,0.643841949910546,0.528679727347204,0.695843616714122,".",0.630230206467236
557,18,0.630338140341035,0.631087431601184,0.663811876197437,-1,3.09179967702488,1,0.686526442770665,1,4.36853789052781,1,0.796394636536843,0.638500785847436,0.525067441586162,0.682202518472592,".",0.63071278597111
558,18,0.631087431601184,0.631863385949697,0.689232775730496,-1,3.92889139952805,1,0.660800154058674,-1,3.09179967702488,1,0.801073086508524,0.641825425330937,0.52320741476918,0.68456367095143,".",0.631475408775441
559,18,0.631863385949697,0.63230057101685,0.680831993885433,1,4.18438345374284,1,0.663811876197437,-1,3.92889139952805,1,0.79600839581787,0.635963797311187,0.53694414347704,0.679690719437848,".",0.632081978483273
560,18,0.63230057101685,0.632884546152369,0.661913429676384,-1,3.21916542205338,1,0.689232775730496,1,4.18438345374284,1,0.809225330494865,0.699188431276557,0.553590585056201,0.684938073709035,".",0.632592558584609
561,18,0.632884546152369,0.634891220384982,0.743813813936364,-1,3.63161652863745,0,0.680831993885433,-1,3.21916542205338,1,0.810733603637942,0.721505920185051,0.527348047533305,0.748111394282291,".",0.633887883268676
562,18,0.634891220384982,0.634915046709861,0.6921476921438,0,-9.96578428466209,1,0.661913429676384,-1,3.63161652863745,0,0.927844381265073,0.835198060111194,0.717238293343747,0.861741440487926,".",0.634903133547422
563,18,0.634915046709861,0.635177596635499,0.674039291853703,-1,3.97172747147544,1,0.743813813936364,0,-9.96578428466209,1,0.847772435911984,0.765473741409759,0.575042044603993,0.786482090413881,".",0.63504632167268
564,18,0.635177596635499,0.635913898504957,0.707596233052272,1,3.81083380226726,1,0.6921476921438,-1,3.97172747147544,1,0.798102716501772,0.716945177555252,0.536072237699489,0.742984171880894,".",0.635545747570228
565,18,0.635913898504957,0.636230309610961,0.693052602099314,1,3.48301602855332,0,0.674039291853703,1,3.81083380226726,1,0.773848612264639,0.588505782368533,0.485151388820479,0.69684700415876,".",0.636072104057959
566,18,0.636230309610961,0.63643524088881,0.684486141530757,-1,3.85889606998804,1,0.707596233052272,1,3.48301602855332,0,0.805517483535037,0.69298913676862,0.56929864875549,0.707136996382268,".",0.636332775249886
567,18,0.63643524088881,0.636636228070061,0.665057160268289,-1,3.87187321162939,1,0.693052602099314,-1,3.85889606998804,1,0.817964877813187,0.795677339124827,0.621662378867028,0.763377747188931,".",0.636535734479436
568,18,0.636636228070061,0.637005641862218,0.663430324713689,-1,3.06378938202276,0,0.684486141530757,-1,3.87187321162939,1,0.869760567582353,0.830597244712287,0.65928724034798,0.815548216083649,".",0.63682093496614
569,18,0.637005641862218,0.638000885493233,0.667154288634461,1,4.15945965596471,0,0.665057160268289,-1,3.06378938202276,0,0.802677346715039,0.659241170775283,0.548640278230367,0.684498365277038,".",0.637503263677726
570,18,0.638000885493233,0.639325044385084,0.662950624878457,-1,3.83920378809694,1,0.663430324713689,1,4.15945965596471,0,0.801114354915334,0.635285003622553,0.523575512143295,0.667901924395183,".",0.638662964939159
571,18,0.639325044385084,0.641228935709172,0.66121574158867,-1,3.79217860507776,1,0.667154288634461,-1,3.83920378809694,1,0.799487566128942,0.641959084019125,0.513994637483635,0.664456699336488,".8129.",0.640276990047128
572,18,0.641228935709172,0.642269418252595,0.690639129623979,1,3.30781319258311,1,0.662950624878457,-1,3.79217860507776,1,0.798832366392401,0.612151485262629,0.510904668376283,0.661795307573238,".8129.",0.641749176980884
573,18,0.642269418252595,0.64285413990482,0.661467379450619,1,4.25421608724232,0,0.66121574158867,1,3.30781319258311,1,0.798313257518007,0.70395244541966,0.570919275422858,0.688009571478807,".8129.8130.",0.642561779078707
574,18,0.64285413990482,0.650571778918829,0.675967418593029,-1,3.95046841415012,0,0.690639129623979,1,4.25421608724232,0,0.801120934144317,0.681180857383361,0.549437124649404,0.658356673457903,".8130.8131.8132.8133.",0.646712959411824
575,18,0.650571778918829,0.651211170477852,0.742423836533485,1,3.30542338930187,0,0.661467379450619,-1,3.95046841415012,0,0.795102011806037,0.618958343456917,0.527094541824057,0.650400658009915,".8133.",0.65089147469834
